trial,method,detected_time,EDD,ChangeType,ChangeParam,Distribution
145,Our,214,14.0,spike,2.0,Gaussian
145,LL23,234,34.0,spike,2.0,Gaussian
145,A19,194,-6.0,spike,2.0,Gaussian
146,Our,214,14.0,spike,2.0,Gaussian
146,LL23,264,64.0,spike,2.0,Gaussian
146,A19,206,6.0,spike,2.0,Gaussian
147,Our,206,6.0,spike,2.0,Gaussian
147,LL23,252,52.0,spike,2.0,Gaussian
147,A19,208,8.0,spike,2.0,Gaussian
148,Our,214,14.0,spike,2.0,Gaussian
148,LL23,299,99.0,spike,2.0,Gaussian
148,A19,211,11.0,spike,2.0,Gaussian
149,Our,212,12.0,spike,2.0,Gaussian
149,LL23,230,30.0,spike,2.0,Gaussian
149,A19,212,12.0,spike,2.0,Gaussian
150,Our,212,12.0,spike,2.0,Gaussian
150,LL23,296,96.0,spike,2.0,Gaussian
150,A19,220,20.0,spike,2.0,Gaussian
151,Our,212,12.0,spike,2.0,Gaussian
151,LL23,234,34.0,spike,2.0,Gaussian
151,A19,225,25.0,spike,2.0,Gaussian
152,Our,207,7.0,spike,2.0,Gaussian
152,LL23,227,27.0,spike,2.0,Gaussian
152,A19,209,9.0,spike,2.0,Gaussian
153,Our,211,11.0,spike,2.0,Gaussian
153,LL23,190,-10.0,spike,2.0,Gaussian
153,A19,230,30.0,spike,2.0,Gaussian
154,Our,217,17.0,spike,2.0,Gaussian
154,LL23,232,32.0,spike,2.0,Gaussian
154,A19,232,32.0,spike,2.0,Gaussian
155,Our,204,4.0,spike,2.0,Gaussian
155,LL23,270,70.0,spike,2.0,Gaussian
155,A19,213,13.0,spike,2.0,Gaussian
156,Our,213,13.0,spike,2.0,Gaussian
156,LL23,222,22.0,spike,2.0,Gaussian
156,A19,222,22.0,spike,2.0,Gaussian
157,Our,214,14.0,spike,2.0,Gaussian
157,LL23,294,94.0,spike,2.0,Gaussian
157,A19,225,25.0,spike,2.0,Gaussian
158,Our,211,11.0,spike,2.0,Gaussian
158,LL23,250,50.0,spike,2.0,Gaussian
158,A19,212,12.0,spike,2.0,Gaussian
159,Our,204,4.0,spike,2.0,Gaussian
159,LL23,258,58.0,spike,2.0,Gaussian
159,A19,178,-22.0,spike,2.0,Gaussian
160,Our,218,18.0,spike,2.0,Gaussian
160,LL23,265,65.0,spike,2.0,Gaussian
160,A19,140,-60.0,spike,2.0,Gaussian
161,Our,208,8.0,spike,2.0,Gaussian
161,LL23,356,156.0,spike,2.0,Gaussian
161,A19,221,21.0,spike,2.0,Gaussian
162,Our,220,20.0,spike,2.0,Gaussian
162,LL23,256,56.0,spike,2.0,Gaussian
162,A19,220,20.0,spike,2.0,Gaussian
163,Our,210,10.0,spike,2.0,Gaussian
163,LL23,224,24.0,spike,2.0,Gaussian
163,A19,217,17.0,spike,2.0,Gaussian
164,Our,211,11.0,spike,2.0,Gaussian
164,LL23,414,214.0,spike,2.0,Gaussian
164,A19,226,26.0,spike,2.0,Gaussian
165,Our,213,13.0,spike,2.0,Gaussian
165,LL23,258,58.0,spike,2.0,Gaussian
165,A19,153,-47.0,spike,2.0,Gaussian
166,Our,208,8.0,spike,2.0,Gaussian
166,LL23,220,20.0,spike,2.0,Gaussian
166,A19,222,22.0,spike,2.0,Gaussian
167,Our,213,13.0,spike,2.0,Gaussian
167,LL23,323,123.0,spike,2.0,Gaussian
167,A19,214,14.0,spike,2.0,Gaussian
168,Our,206,6.0,spike,2.0,Gaussian
168,LL23,217,17.0,spike,2.0,Gaussian
168,A19,212,12.0,spike,2.0,Gaussian
169,Our,214,14.0,spike,2.0,Gaussian
169,LL23,214,14.0,spike,2.0,Gaussian
169,A19,209,9.0,spike,2.0,Gaussian
170,Our,209,9.0,spike,2.0,Gaussian
170,LL23,214,14.0,spike,2.0,Gaussian
170,A19,215,15.0,spike,2.0,Gaussian
171,Our,212,12.0,spike,2.0,Gaussian
171,LL23,229,29.0,spike,2.0,Gaussian
171,A19,158,-42.0,spike,2.0,Gaussian
172,Our,207,7.0,spike,2.0,Gaussian
172,LL23,196,-4.0,spike,2.0,Gaussian
172,A19,225,25.0,spike,2.0,Gaussian
173,Our,211,11.0,spike,2.0,Gaussian
173,LL23,230,30.0,spike,2.0,Gaussian
173,A19,218,18.0,spike,2.0,Gaussian
174,Our,214,14.0,spike,2.0,Gaussian
174,LL23,233,33.0,spike,2.0,Gaussian
174,A19,228,28.0,spike,2.0,Gaussian
175,Our,211,11.0,spike,2.0,Gaussian
175,LL23,245,45.0,spike,2.0,Gaussian
175,A19,215,15.0,spike,2.0,Gaussian
176,Our,209,9.0,spike,2.0,Gaussian
176,LL23,211,11.0,spike,2.0,Gaussian
176,A19,217,17.0,spike,2.0,Gaussian
177,Our,205,5.0,spike,2.0,Gaussian
177,LL23,223,23.0,spike,2.0,Gaussian
177,A19,181,-19.0,spike,2.0,Gaussian
178,Our,205,5.0,spike,2.0,Gaussian
178,LL23,247,47.0,spike,2.0,Gaussian
178,A19,145,-55.0,spike,2.0,Gaussian
179,Our,210,10.0,spike,2.0,Gaussian
179,LL23,313,113.0,spike,2.0,Gaussian
179,A19,188,-12.0,spike,2.0,Gaussian
180,Our,215,15.0,spike,2.0,Gaussian
180,LL23,242,42.0,spike,2.0,Gaussian
180,A19,154,-46.0,spike,2.0,Gaussian
181,Our,209,9.0,spike,2.0,Gaussian
181,LL23,386,186.0,spike,2.0,Gaussian
181,A19,210,10.0,spike,2.0,Gaussian
182,Our,210,10.0,spike,2.0,Gaussian
182,LL23,285,85.0,spike,2.0,Gaussian
182,A19,210,10.0,spike,2.0,Gaussian
183,Our,214,14.0,spike,2.0,Gaussian
183,LL23,244,44.0,spike,2.0,Gaussian
183,A19,223,23.0,spike,2.0,Gaussian
184,Our,206,6.0,spike,2.0,Gaussian
184,LL23,223,23.0,spike,2.0,Gaussian
184,A19,202,2.0,spike,2.0,Gaussian
185,Our,207,7.0,spike,2.0,Gaussian
185,LL23,286,86.0,spike,2.0,Gaussian
185,A19,221,21.0,spike,2.0,Gaussian
186,Our,206,6.0,spike,2.0,Gaussian
186,LL23,230,30.0,spike,2.0,Gaussian
186,A19,182,-18.0,spike,2.0,Gaussian
187,Our,211,11.0,spike,2.0,Gaussian
187,LL23,302,102.0,spike,2.0,Gaussian
187,A19,224,24.0,spike,2.0,Gaussian
188,Our,211,11.0,spike,2.0,Gaussian
188,LL23,292,92.0,spike,2.0,Gaussian
188,A19,218,18.0,spike,2.0,Gaussian
189,Our,209,9.0,spike,2.0,Gaussian
189,LL23,238,38.0,spike,2.0,Gaussian
189,A19,206,6.0,spike,2.0,Gaussian
190,Our,208,8.0,spike,2.0,Gaussian
190,LL23,442,242.0,spike,2.0,Gaussian
190,A19,228,28.0,spike,2.0,Gaussian
191,Our,216,16.0,spike,2.0,Gaussian
191,LL23,239,39.0,spike,2.0,Gaussian
191,A19,157,-43.0,spike,2.0,Gaussian
192,Our,214,14.0,spike,2.0,Gaussian
192,LL23,229,29.0,spike,2.0,Gaussian
192,A19,185,-15.0,spike,2.0,Gaussian
193,Our,207,7.0,spike,2.0,Gaussian
193,LL23,255,55.0,spike,2.0,Gaussian
193,A19,214,14.0,spike,2.0,Gaussian
194,Our,211,11.0,spike,2.0,Gaussian
194,LL23,247,47.0,spike,2.0,Gaussian
194,A19,214,14.0,spike,2.0,Gaussian
195,Our,211,11.0,spike,2.0,Gaussian
195,LL23,246,46.0,spike,2.0,Gaussian
195,A19,218,18.0,spike,2.0,Gaussian
196,Our,214,14.0,spike,2.0,Gaussian
196,LL23,219,19.0,spike,2.0,Gaussian
196,A19,218,18.0,spike,2.0,Gaussian
197,Our,211,11.0,spike,2.0,Gaussian
197,LL23,241,41.0,spike,2.0,Gaussian
197,A19,219,19.0,spike,2.0,Gaussian
198,Our,207,7.0,spike,2.0,Gaussian
198,LL23,231,31.0,spike,2.0,Gaussian
198,A19,222,22.0,spike,2.0,Gaussian
199,Our,213,13.0,spike,2.0,Gaussian
199,LL23,247,47.0,spike,2.0,Gaussian
199,A19,214,14.0,spike,2.0,Gaussian
200,Our,206,6.0,spike,2.0,Gaussian
200,LL23,235,35.0,spike,2.0,Gaussian
200,A19,218,18.0,spike,2.0,Gaussian
201,Our,206,6.0,spike,2.0,Gaussian
201,LL23,222,22.0,spike,2.0,Gaussian
201,A19,201,1.0,spike,2.0,Gaussian
202,Our,212,12.0,spike,2.0,Gaussian
202,LL23,250,50.0,spike,2.0,Gaussian
202,A19,220,20.0,spike,2.0,Gaussian
203,Our,203,3.0,spike,2.0,Gaussian
203,LL23,321,121.0,spike,2.0,Gaussian
203,A19,215,15.0,spike,2.0,Gaussian
204,Our,212,12.0,spike,2.0,Gaussian
204,LL23,223,23.0,spike,2.0,Gaussian
204,A19,170,-30.0,spike,2.0,Gaussian
205,Our,205,5.0,spike,2.0,Gaussian
205,LL23,234,34.0,spike,2.0,Gaussian
205,A19,140,-60.0,spike,2.0,Gaussian
206,Our,209,9.0,spike,2.0,Gaussian
206,LL23,230,30.0,spike,2.0,Gaussian
206,A19,222,22.0,spike,2.0,Gaussian
207,Our,211,11.0,spike,2.0,Gaussian
207,LL23,243,43.0,spike,2.0,Gaussian
207,A19,177,-23.0,spike,2.0,Gaussian
208,Our,213,13.0,spike,2.0,Gaussian
208,LL23,256,56.0,spike,2.0,Gaussian
208,A19,212,12.0,spike,2.0,Gaussian
209,Our,210,10.0,spike,2.0,Gaussian
209,LL23,193,-7.0,spike,2.0,Gaussian
209,A19,221,21.0,spike,2.0,Gaussian
210,Our,210,10.0,spike,2.0,Gaussian
210,LL23,248,48.0,spike,2.0,Gaussian
210,A19,133,-67.0,spike,2.0,Gaussian
211,Our,211,11.0,spike,2.0,Gaussian
211,LL23,233,33.0,spike,2.0,Gaussian
211,A19,224,24.0,spike,2.0,Gaussian
212,Our,207,7.0,spike,2.0,Gaussian
212,LL23,218,18.0,spike,2.0,Gaussian
212,A19,222,22.0,spike,2.0,Gaussian
213,Our,210,10.0,spike,2.0,Gaussian
213,LL23,376,176.0,spike,2.0,Gaussian
213,A19,226,26.0,spike,2.0,Gaussian
214,Our,214,14.0,spike,2.0,Gaussian
214,LL23,214,14.0,spike,2.0,Gaussian
214,A19,204,4.0,spike,2.0,Gaussian
215,Our,215,15.0,spike,2.0,Gaussian
215,LL23,236,36.0,spike,2.0,Gaussian
215,A19,214,14.0,spike,2.0,Gaussian
216,Our,210,10.0,spike,2.0,Gaussian
216,LL23,348,148.0,spike,2.0,Gaussian
216,A19,231,31.0,spike,2.0,Gaussian
217,Our,221,21.0,spike,2.0,Gaussian
217,LL23,245,45.0,spike,2.0,Gaussian
217,A19,215,15.0,spike,2.0,Gaussian
218,Our,208,8.0,spike,2.0,Gaussian
218,LL23,304,104.0,spike,2.0,Gaussian
218,A19,228,28.0,spike,2.0,Gaussian
219,Our,213,13.0,spike,2.0,Gaussian
219,LL23,244,44.0,spike,2.0,Gaussian
219,A19,217,17.0,spike,2.0,Gaussian
220,Our,212,12.0,spike,2.0,Gaussian
220,LL23,232,32.0,spike,2.0,Gaussian
220,A19,216,16.0,spike,2.0,Gaussian
221,Our,209,9.0,spike,2.0,Gaussian
221,LL23,242,42.0,spike,2.0,Gaussian
221,A19,229,29.0,spike,2.0,Gaussian
222,Our,207,7.0,spike,2.0,Gaussian
222,LL23,244,44.0,spike,2.0,Gaussian
222,A19,218,18.0,spike,2.0,Gaussian
223,Our,210,10.0,spike,2.0,Gaussian
223,LL23,248,48.0,spike,2.0,Gaussian
223,A19,214,14.0,spike,2.0,Gaussian
224,Our,210,10.0,spike,2.0,Gaussian
224,LL23,247,47.0,spike,2.0,Gaussian
224,A19,201,1.0,spike,2.0,Gaussian
225,Our,206,6.0,spike,2.0,Gaussian
225,LL23,221,21.0,spike,2.0,Gaussian
225,A19,208,8.0,spike,2.0,Gaussian
226,Our,207,7.0,spike,2.0,Gaussian
226,LL23,417,217.0,spike,2.0,Gaussian
226,A19,222,22.0,spike,2.0,Gaussian
227,Our,211,11.0,spike,2.0,Gaussian
227,LL23,215,15.0,spike,2.0,Gaussian
227,A19,220,20.0,spike,2.0,Gaussian
228,Our,208,8.0,spike,2.0,Gaussian
228,LL23,238,38.0,spike,2.0,Gaussian
228,A19,139,-61.0,spike,2.0,Gaussian
229,Our,214,14.0,spike,2.0,Gaussian
229,LL23,246,46.0,spike,2.0,Gaussian
229,A19,215,15.0,spike,2.0,Gaussian
230,Our,209,9.0,spike,2.0,Gaussian
230,LL23,232,32.0,spike,2.0,Gaussian
230,A19,210,10.0,spike,2.0,Gaussian
231,Our,207,7.0,spike,2.0,Gaussian
231,LL23,247,47.0,spike,2.0,Gaussian
231,A19,210,10.0,spike,2.0,Gaussian
232,Our,208,8.0,spike,2.0,Gaussian
232,LL23,323,123.0,spike,2.0,Gaussian
232,A19,214,14.0,spike,2.0,Gaussian
233,Our,211,11.0,spike,2.0,Gaussian
233,LL23,265,65.0,spike,2.0,Gaussian
233,A19,217,17.0,spike,2.0,Gaussian
234,Our,206,6.0,spike,2.0,Gaussian
234,LL23,277,77.0,spike,2.0,Gaussian
234,A19,216,16.0,spike,2.0,Gaussian
235,Our,210,10.0,spike,2.0,Gaussian
235,LL23,207,7.0,spike,2.0,Gaussian
235,A19,225,25.0,spike,2.0,Gaussian
236,Our,207,7.0,spike,2.0,Gaussian
236,LL23,278,78.0,spike,2.0,Gaussian
236,A19,234,34.0,spike,2.0,Gaussian
237,Our,205,5.0,spike,2.0,Gaussian
237,LL23,218,18.0,spike,2.0,Gaussian
237,A19,227,27.0,spike,2.0,Gaussian
238,Our,211,11.0,spike,2.0,Gaussian
238,LL23,273,73.0,spike,2.0,Gaussian
238,A19,145,-55.0,spike,2.0,Gaussian
239,Our,209,9.0,spike,2.0,Gaussian
239,LL23,338,138.0,spike,2.0,Gaussian
239,A19,209,9.0,spike,2.0,Gaussian
240,Our,210,10.0,spike,2.0,Gaussian
240,LL23,218,18.0,spike,2.0,Gaussian
240,A19,209,9.0,spike,2.0,Gaussian
241,Our,208,8.0,spike,2.0,Gaussian
241,LL23,341,141.0,spike,2.0,Gaussian
241,A19,212,12.0,spike,2.0,Gaussian
242,Our,217,17.0,spike,2.0,Gaussian
242,LL23,248,48.0,spike,2.0,Gaussian
242,A19,204,4.0,spike,2.0,Gaussian
243,Our,204,4.0,spike,2.0,Gaussian
243,LL23,305,105.0,spike,2.0,Gaussian
243,A19,202,2.0,spike,2.0,Gaussian
244,Our,204,4.0,spike,2.0,Gaussian
244,LL23,230,30.0,spike,2.0,Gaussian
244,A19,221,21.0,spike,2.0,Gaussian
245,Our,205,5.0,spike,2.0,Gaussian
245,LL23,273,73.0,spike,2.0,Gaussian
245,A19,213,13.0,spike,2.0,Gaussian
246,Our,207,7.0,spike,2.0,Gaussian
246,LL23,299,99.0,spike,2.0,Gaussian
246,A19,219,19.0,spike,2.0,Gaussian
247,Our,212,12.0,spike,2.0,Gaussian
247,LL23,255,55.0,spike,2.0,Gaussian
247,A19,184,-16.0,spike,2.0,Gaussian
248,Our,209,9.0,spike,2.0,Gaussian
248,LL23,303,103.0,spike,2.0,Gaussian
248,A19,239,39.0,spike,2.0,Gaussian
249,Our,213,13.0,spike,2.0,Gaussian
249,LL23,225,25.0,spike,2.0,Gaussian
249,A19,213,13.0,spike,2.0,Gaussian
250,Our,211,11.0,spike,2.0,Gaussian
250,LL23,216,16.0,spike,2.0,Gaussian
250,A19,217,17.0,spike,2.0,Gaussian
251,Our,210,10.0,spike,2.0,Gaussian
251,LL23,390,190.0,spike,2.0,Gaussian
251,A19,133,-67.0,spike,2.0,Gaussian
252,Our,210,10.0,spike,2.0,Gaussian
252,LL23,219,19.0,spike,2.0,Gaussian
252,A19,176,-24.0,spike,2.0,Gaussian
253,Our,209,9.0,spike,2.0,Gaussian
253,LL23,171,-29.0,spike,2.0,Gaussian
253,A19,229,29.0,spike,2.0,Gaussian
254,Our,204,4.0,spike,2.0,Gaussian
254,LL23,237,37.0,spike,2.0,Gaussian
254,A19,128,-72.0,spike,2.0,Gaussian
255,Our,211,11.0,spike,2.0,Gaussian
255,LL23,242,42.0,spike,2.0,Gaussian
255,A19,180,-20.0,spike,2.0,Gaussian
256,Our,209,9.0,spike,2.0,Gaussian
256,LL23,242,42.0,spike,2.0,Gaussian
256,A19,226,26.0,spike,2.0,Gaussian
257,Our,203,3.0,spike,2.0,Gaussian
257,LL23,246,46.0,spike,2.0,Gaussian
257,A19,205,5.0,spike,2.0,Gaussian
258,Our,207,7.0,spike,2.0,Gaussian
258,LL23,204,4.0,spike,2.0,Gaussian
258,A19,215,15.0,spike,2.0,Gaussian
259,Our,209,9.0,spike,2.0,Gaussian
259,LL23,220,20.0,spike,2.0,Gaussian
259,A19,216,16.0,spike,2.0,Gaussian
260,Our,204,4.0,spike,2.0,Gaussian
260,LL23,223,23.0,spike,2.0,Gaussian
260,A19,223,23.0,spike,2.0,Gaussian
261,Our,210,10.0,spike,2.0,Gaussian
261,LL23,285,85.0,spike,2.0,Gaussian
261,A19,220,20.0,spike,2.0,Gaussian
262,Our,212,12.0,spike,2.0,Gaussian
262,LL23,232,32.0,spike,2.0,Gaussian
262,A19,209,9.0,spike,2.0,Gaussian
263,Our,207,7.0,spike,2.0,Gaussian
263,LL23,229,29.0,spike,2.0,Gaussian
263,A19,210,10.0,spike,2.0,Gaussian
264,Our,215,15.0,spike,2.0,Gaussian
264,LL23,229,29.0,spike,2.0,Gaussian
264,A19,212,12.0,spike,2.0,Gaussian
265,Our,214,14.0,spike,2.0,Gaussian
265,LL23,246,46.0,spike,2.0,Gaussian
265,A19,219,19.0,spike,2.0,Gaussian
266,Our,208,8.0,spike,2.0,Gaussian
266,LL23,236,36.0,spike,2.0,Gaussian
266,A19,173,-27.0,spike,2.0,Gaussian
267,Our,212,12.0,spike,2.0,Gaussian
267,LL23,250,50.0,spike,2.0,Gaussian
267,A19,218,18.0,spike,2.0,Gaussian
268,Our,206,6.0,spike,2.0,Gaussian
268,LL23,223,23.0,spike,2.0,Gaussian
268,A19,192,-8.0,spike,2.0,Gaussian
269,Our,213,13.0,spike,2.0,Gaussian
269,LL23,326,126.0,spike,2.0,Gaussian
269,A19,248,48.0,spike,2.0,Gaussian
270,Our,217,17.0,spike,2.0,Gaussian
270,LL23,237,37.0,spike,2.0,Gaussian
270,A19,231,31.0,spike,2.0,Gaussian
271,Our,214,14.0,spike,2.0,Gaussian
271,LL23,212,12.0,spike,2.0,Gaussian
271,A19,153,-47.0,spike,2.0,Gaussian
272,Our,216,16.0,spike,2.0,Gaussian
272,LL23,295,95.0,spike,2.0,Gaussian
272,A19,230,30.0,spike,2.0,Gaussian
273,Our,219,19.0,spike,2.0,Gaussian
273,LL23,227,27.0,spike,2.0,Gaussian
273,A19,217,17.0,spike,2.0,Gaussian
274,Our,211,11.0,spike,2.0,Gaussian
274,LL23,238,38.0,spike,2.0,Gaussian
274,A19,225,25.0,spike,2.0,Gaussian
275,Our,206,6.0,spike,2.0,Gaussian
275,LL23,240,40.0,spike,2.0,Gaussian
275,A19,180,-20.0,spike,2.0,Gaussian
276,Our,211,11.0,spike,2.0,Gaussian
276,LL23,227,27.0,spike,2.0,Gaussian
276,A19,225,25.0,spike,2.0,Gaussian
277,Our,206,6.0,spike,2.0,Gaussian
277,LL23,269,69.0,spike,2.0,Gaussian
277,A19,215,15.0,spike,2.0,Gaussian
278,Our,217,17.0,spike,2.0,Gaussian
278,LL23,301,101.0,spike,2.0,Gaussian
278,A19,225,25.0,spike,2.0,Gaussian
279,Our,219,19.0,spike,2.0,Gaussian
279,LL23,270,70.0,spike,2.0,Gaussian
279,A19,226,26.0,spike,2.0,Gaussian
280,Our,204,4.0,spike,2.0,Gaussian
280,LL23,305,105.0,spike,2.0,Gaussian
280,A19,223,23.0,spike,2.0,Gaussian
281,Our,204,4.0,spike,2.0,Gaussian
281,LL23,250,50.0,spike,2.0,Gaussian
281,A19,229,29.0,spike,2.0,Gaussian
282,Our,209,9.0,spike,2.0,Gaussian
282,LL23,208,8.0,spike,2.0,Gaussian
282,A19,217,17.0,spike,2.0,Gaussian
283,Our,216,16.0,spike,2.0,Gaussian
283,LL23,244,44.0,spike,2.0,Gaussian
283,A19,240,40.0,spike,2.0,Gaussian
284,Our,210,10.0,spike,2.0,Gaussian
284,LL23,241,41.0,spike,2.0,Gaussian
284,A19,180,-20.0,spike,2.0,Gaussian
285,Our,211,11.0,spike,2.0,Gaussian
285,LL23,213,13.0,spike,2.0,Gaussian
285,A19,127,-73.0,spike,2.0,Gaussian
286,Our,208,8.0,spike,2.0,Gaussian
286,LL23,355,155.0,spike,2.0,Gaussian
286,A19,223,23.0,spike,2.0,Gaussian
287,Our,208,8.0,spike,2.0,Gaussian
287,LL23,305,105.0,spike,2.0,Gaussian
287,A19,184,-16.0,spike,2.0,Gaussian
288,Our,209,9.0,spike,2.0,Gaussian
288,LL23,306,106.0,spike,2.0,Gaussian
288,A19,216,16.0,spike,2.0,Gaussian
289,Our,207,7.0,spike,2.0,Gaussian
289,LL23,290,90.0,spike,2.0,Gaussian
289,A19,144,-56.0,spike,2.0,Gaussian
290,Our,212,12.0,spike,2.0,Gaussian
290,LL23,264,64.0,spike,2.0,Gaussian
290,A19,222,22.0,spike,2.0,Gaussian
291,Our,207,7.0,spike,2.0,Gaussian
291,LL23,221,21.0,spike,2.0,Gaussian
291,A19,221,21.0,spike,2.0,Gaussian
292,Our,207,7.0,spike,2.0,Gaussian
292,LL23,234,34.0,spike,2.0,Gaussian
292,A19,218,18.0,spike,2.0,Gaussian
293,Our,209,9.0,spike,2.0,Gaussian
293,LL23,213,13.0,spike,2.0,Gaussian
293,A19,225,25.0,spike,2.0,Gaussian
294,Our,213,13.0,spike,2.0,Gaussian
294,LL23,228,28.0,spike,2.0,Gaussian
294,A19,221,21.0,spike,2.0,Gaussian
295,Our,203,3.0,spike,2.0,Gaussian
295,LL23,231,31.0,spike,2.0,Gaussian
295,A19,212,12.0,spike,2.0,Gaussian
296,Our,205,5.0,spike,2.0,Gaussian
296,LL23,304,104.0,spike,2.0,Gaussian
296,A19,177,-23.0,spike,2.0,Gaussian
297,Our,206,6.0,spike,2.0,Gaussian
297,LL23,243,43.0,spike,2.0,Gaussian
297,A19,224,24.0,spike,2.0,Gaussian
298,Our,204,4.0,spike,2.0,Gaussian
298,LL23,234,34.0,spike,2.0,Gaussian
298,A19,225,25.0,spike,2.0,Gaussian
299,Our,210,10.0,spike,2.0,Gaussian
299,LL23,218,18.0,spike,2.0,Gaussian
299,A19,216,16.0,spike,2.0,Gaussian
300,Our,205,5.0,spike,2.0,Gaussian
300,LL23,237,37.0,spike,2.0,Gaussian
300,A19,214,14.0,spike,2.0,Gaussian
301,Our,208,8.0,spike,2.0,Gaussian
301,LL23,216,16.0,spike,2.0,Gaussian
301,A19,216,16.0,spike,2.0,Gaussian
302,Our,219,19.0,spike,2.0,Gaussian
302,LL23,264,64.0,spike,2.0,Gaussian
302,A19,226,26.0,spike,2.0,Gaussian
303,Our,214,14.0,spike,2.0,Gaussian
303,LL23,237,37.0,spike,2.0,Gaussian
303,A19,212,12.0,spike,2.0,Gaussian
304,Our,212,12.0,spike,2.0,Gaussian
304,LL23,243,43.0,spike,2.0,Gaussian
304,A19,205,5.0,spike,2.0,Gaussian
305,Our,205,5.0,spike,2.0,Gaussian
305,LL23,224,24.0,spike,2.0,Gaussian
305,A19,225,25.0,spike,2.0,Gaussian
306,Our,208,8.0,spike,2.0,Gaussian
306,LL23,220,20.0,spike,2.0,Gaussian
306,A19,211,11.0,spike,2.0,Gaussian
307,Our,209,9.0,spike,2.0,Gaussian
307,LL23,240,40.0,spike,2.0,Gaussian
307,A19,187,-13.0,spike,2.0,Gaussian
308,Our,207,7.0,spike,2.0,Gaussian
308,LL23,233,33.0,spike,2.0,Gaussian
308,A19,220,20.0,spike,2.0,Gaussian
309,Our,206,6.0,spike,2.0,Gaussian
309,LL23,277,77.0,spike,2.0,Gaussian
309,A19,158,-42.0,spike,2.0,Gaussian
310,Our,211,11.0,spike,2.0,Gaussian
310,LL23,306,106.0,spike,2.0,Gaussian
310,A19,216,16.0,spike,2.0,Gaussian
311,Our,208,8.0,spike,2.0,Gaussian
311,LL23,218,18.0,spike,2.0,Gaussian
311,A19,157,-43.0,spike,2.0,Gaussian
312,Our,211,11.0,spike,2.0,Gaussian
312,LL23,230,30.0,spike,2.0,Gaussian
312,A19,219,19.0,spike,2.0,Gaussian
313,Our,206,6.0,spike,2.0,Gaussian
313,LL23,217,17.0,spike,2.0,Gaussian
313,A19,218,18.0,spike,2.0,Gaussian
314,Our,211,11.0,spike,2.0,Gaussian
314,LL23,239,39.0,spike,2.0,Gaussian
314,A19,212,12.0,spike,2.0,Gaussian
315,Our,211,11.0,spike,2.0,Gaussian
315,LL23,392,192.0,spike,2.0,Gaussian
315,A19,214,14.0,spike,2.0,Gaussian
316,Our,210,10.0,spike,2.0,Gaussian
316,LL23,224,24.0,spike,2.0,Gaussian
316,A19,202,2.0,spike,2.0,Gaussian
317,Our,212,12.0,spike,2.0,Gaussian
317,LL23,323,123.0,spike,2.0,Gaussian
317,A19,219,19.0,spike,2.0,Gaussian
318,Our,213,13.0,spike,2.0,Gaussian
318,LL23,213,13.0,spike,2.0,Gaussian
318,A19,228,28.0,spike,2.0,Gaussian
319,Our,211,11.0,spike,2.0,Gaussian
319,LL23,297,97.0,spike,2.0,Gaussian
319,A19,241,41.0,spike,2.0,Gaussian
320,Our,213,13.0,spike,2.0,Gaussian
320,LL23,249,49.0,spike,2.0,Gaussian
320,A19,227,27.0,spike,2.0,Gaussian
321,Our,214,14.0,spike,2.0,Gaussian
321,LL23,243,43.0,spike,2.0,Gaussian
321,A19,230,30.0,spike,2.0,Gaussian
322,Our,213,13.0,spike,2.0,Gaussian
322,LL23,244,44.0,spike,2.0,Gaussian
322,A19,233,33.0,spike,2.0,Gaussian
323,Our,208,8.0,spike,2.0,Gaussian
323,LL23,283,83.0,spike,2.0,Gaussian
323,A19,212,12.0,spike,2.0,Gaussian
324,Our,210,10.0,spike,2.0,Gaussian
324,LL23,237,37.0,spike,2.0,Gaussian
324,A19,149,-51.0,spike,2.0,Gaussian
325,Our,209,9.0,spike,2.0,Gaussian
325,LL23,255,55.0,spike,2.0,Gaussian
325,A19,225,25.0,spike,2.0,Gaussian
326,Our,212,12.0,spike,2.0,Gaussian
326,LL23,295,95.0,spike,2.0,Gaussian
326,A19,219,19.0,spike,2.0,Gaussian
327,Our,212,12.0,spike,2.0,Gaussian
327,LL23,217,17.0,spike,2.0,Gaussian
327,A19,213,13.0,spike,2.0,Gaussian
328,Our,206,6.0,spike,2.0,Gaussian
328,LL23,250,50.0,spike,2.0,Gaussian
328,A19,180,-20.0,spike,2.0,Gaussian
329,Our,208,8.0,spike,2.0,Gaussian
329,LL23,429,229.0,spike,2.0,Gaussian
329,A19,202,2.0,spike,2.0,Gaussian
330,Our,215,15.0,spike,2.0,Gaussian
330,LL23,254,54.0,spike,2.0,Gaussian
330,A19,214,14.0,spike,2.0,Gaussian
331,Our,207,7.0,spike,2.0,Gaussian
331,LL23,274,74.0,spike,2.0,Gaussian
331,A19,219,19.0,spike,2.0,Gaussian
332,Our,205,5.0,spike,2.0,Gaussian
332,LL23,219,19.0,spike,2.0,Gaussian
332,A19,216,16.0,spike,2.0,Gaussian
333,Our,210,10.0,spike,2.0,Gaussian
333,LL23,267,67.0,spike,2.0,Gaussian
333,A19,221,21.0,spike,2.0,Gaussian
334,Our,206,6.0,spike,2.0,Gaussian
334,LL23,304,104.0,spike,2.0,Gaussian
334,A19,164,-36.0,spike,2.0,Gaussian
335,Our,204,4.0,spike,2.0,Gaussian
335,LL23,263,63.0,spike,2.0,Gaussian
